EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,HireDate,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,OverTime,BusinessTravel,DistanceFromHome,StockOptionLevel,TrainingTimesLastYear,Attrition,ExitDate,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason,Year,Reason_Category
102536,59,Female,Married,Finance,Finance Manager,2,3,Life Sciences,2016-10-12,35,30,17,15,19,4,88922,16,4,3,2,1,3,4,Yes,Travel_Rarely,30,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102537,33,Male,Married,IT,Data Analyst,1,5,Medical,2016-10-24,11,10,7,5,6,4,63259,23,3,3,1,2,3,4,No,Travel_Rarely,33,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102538,40,Female,Single,Marketing,Marketing Executive,2,2,Human Resources,2022-04-13,16,5,4,1,4,5,71841,19,3,3,2,1,4,1,Yes,Travel_Rarely,36,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102539,41,Male,Married,R&D,Laboratory Technician,3,2,Life Sciences,2022-02-24,20,13,2,5,10,5,55920,17,2,2,3,3,2,4,No,Travel_Rarely,25,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102540,40,Male,Married,Sales,Sales Manager,5,3,Life Sciences,2017-11-27,19,10,8,3,4,5,38508,14,3,4,1,3,1,2,No,Travel_Rarely,9,3,5,Yes,2020-12-25,Cited lack of skill development opportunities.,No,Not Applicable,No,No retention conversation held before exit,2017,Other
102541,32,Female,Divorced,R&D,Laboratory Technician,1,4,Human Resources,2021-07-03,14,7,6,2,2,4,79938,13,3,3,1,1,2,1,Yes,Travel_Frequently,38,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
102542,58,Male,Single,Finance,Accountant,5,4,Other,2024-01-26,38,36,11,18,14,4,31097,10,3,4,3,4,2,3,No,Travel_Rarely,14,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
102543,58,Female,Single,IT,Data Analyst,3,5,Technical Degree,2022-08-29,36,8,1,4,4,2,44695,18,4,4,2,1,4,2,No,Travel_Frequently,35,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102544,35,Female,Single,HR,HR Manager,3,3,Marketing,2017-12-11,15,14,5,2,3,2,26206,22,3,4,4,3,4,2,No,Travel_Rarely,30,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
102545,52,Male,Married,Marketing,Marketing Executive,2,4,Computer Science,2019-07-11,33,14,5,6,5,5,84368,22,3,3,3,3,1,3,Yes,Travel_Frequently,29,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
102546,36,Male,Single,R&D,Research Director,5,1,Computer Science,2020-09-28,15,9,3,0,7,5,77713,14,4,2,4,3,3,4,No,Travel_Frequently,20,1,5,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Management & Culture
102547,51,Male,Single,HR,HR Executive,1,1,Computer Science,2016-08-18,27,25,16,1,16,4,60981,19,2,4,3,1,3,3,No,Travel_Rarely,11,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102548,43,Male,Married,Marketing,Marketing Executive,2,5,Technical Degree,2022-01-04,19,13,5,2,3,2,62286,18,3,3,2,4,3,4,No,Travel_Rarely,24,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102549,39,Male,Married,R&D,Research Scientist,2,3,Life Sciences,2016-05-18,19,15,11,4,3,2,116283,14,1,2,3,4,3,3,Yes,Travel_Frequently,6,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102550,25,Male,Single,IT,Data Analyst,3,2,Other,2023-02-08,7,1,0,0,0,5,34699,21,3,2,1,3,1,4,No,Travel_Rarely,2,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
102551,46,Female,Single,Sales,Account Manager,3,4,Other,2023-12-11,28,18,10,9,4,4,101455,15,2,2,1,3,2,1,No,Travel_Frequently,33,0,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
102552,33,Female,Single,Marketing,Marketing Manager,5,2,Human Resources,2018-06-17,11,4,3,1,1,1,95524,11,3,4,3,1,2,1,No,Travel_Rarely,35,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
102553,29,Male,Single,R&D,Manufacturing Director,1,1,Computer Science,2019-01-13,7,3,2,0,1,3,39334,19,3,2,2,3,1,4,No,Travel_Rarely,33,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
102554,28,Male,Married,Finance,Accountant,3,3,Other,2016-06-24,4,1,0,0,0,2,84188,12,3,3,2,2,4,4,No,Travel_Rarely,7,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102555,59,Female,Single,IT,Data Analyst,3,1,Life Sciences,2020-05-25,37,25,6,10,16,0,110041,10,4,3,2,3,4,4,Yes,Travel_Rarely,1,3,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102556,25,Female,Single,HR,Recruiter,2,5,Technical Degree,2019-05-10,6,3,1,1,2,2,68919,15,4,3,1,2,1,4,No,Travel_Rarely,29,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
102557,52,Male,Married,Finance,Accountant,1,2,Computer Science,2017-01-22,34,10,7,1,5,4,103786,18,4,4,4,3,2,2,No,Travel_Rarely,28,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
102558,54,Male,Married,IT,IT Support,5,2,Business,2018-02-27,33,25,18,4,16,4,115244,17,3,4,3,1,2,3,Yes,Travel_Frequently,3,0,1,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Role Mismatch
102559,22,Female,Single,Marketing,Content Strategist,2,5,Life Sciences,2020-04-07,2,0,0,0,0,5,27603,17,1,3,4,1,4,1,No,Travel_Frequently,14,1,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102560,43,Female,Married,Sales,Sales Executive,1,1,Life Sciences,2020-06-11,20,13,10,6,6,4,64736,24,3,1,4,1,1,2,No,Travel_Frequently,39,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102561,43,Female,Single,HR,HR Executive,3,4,Marketing,2016-03-22,21,18,11,4,7,5,104335,14,3,3,3,1,2,1,No,Travel_Rarely,3,0,5,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Compensation & Benefits
102562,34,Male,Married,Marketing,Content Strategist,1,5,Technical Degree,2020-01-05,13,6,2,0,4,1,73062,15,2,4,1,3,1,4,No,Travel_Frequently,36,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102563,47,Male,Married,Finance,Financial Analyst,4,1,Life Sciences,2020-04-23,24,17,14,5,6,0,61259,21,1,3,1,3,3,2,No,Travel_Rarely,14,3,5,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Career Advancement
102564,36,Male,Married,Sales,Account Manager,4,5,Marketing,2020-06-18,15,13,7,1,3,2,108684,21,3,4,2,3,2,1,Yes,Travel_Rarely,35,2,4,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Work-Life Balance
102565,38,Male,Married,Sales,Sales Executive,2,4,Human Resources,2020-02-21,16,11,3,3,2,4,119084,21,4,2,1,3,1,1,No,Travel_Frequently,12,3,5,Yes,2022-10-26,Family emergency required employee to step away from work.,No,Not Applicable,No,No retention conversation held before exit,2020,Personal & Non-Negotiable
102566,37,Female,Single,IT,Data Scientist,1,1,Computer Science,2018-12-15,14,13,11,4,6,5,112552,14,3,4,1,3,2,4,No,Travel_Rarely,2,0,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
102567,52,Male,Single,HR,HR Manager,1,5,Human Resources,2023-08-27,34,9,3,1,8,2,89571,12,3,2,1,2,2,1,Yes,Travel_Rarely,22,3,1,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2023,Role Mismatch
102568,45,Female,Married,IT,Data Analyst,1,5,Human Resources,2023-10-08,26,12,3,6,7,0,80400,18,3,4,2,2,1,4,No,Travel_Rarely,10,2,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
102569,35,Female,Single,Marketing,Content Strategist,3,5,Business,2022-04-18,14,10,3,2,4,0,77128,10,4,3,3,2,1,4,Yes,Travel_Rarely,19,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102570,57,Female,Married,Sales,Account Manager,2,5,Business,2017-09-06,34,20,7,6,14,6,73797,15,4,4,3,3,2,3,No,Travel_Rarely,39,3,3,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2017,Career Advancement
102571,52,Female,Married,HR,HR Executive,4,4,Medical,2016-10-28,32,13,5,5,4,3,94600,16,4,1,1,2,2,4,No,Travel_Frequently,30,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102572,57,Female,Single,Sales,Account Manager,2,1,Marketing,2021-08-01,33,15,9,5,13,6,41556,23,4,3,2,1,1,3,Yes,Travel_Frequently,25,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
102573,49,Male,Married,Marketing,Content Strategist,4,4,Life Sciences,2024-09-01,25,19,7,0,18,1,66123,22,3,4,1,3,4,4,No,Travel_Rarely,39,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
102574,36,Male,Married,HR,HR Executive,3,4,Life Sciences,2020-12-18,18,14,12,4,9,0,27266,16,3,2,1,4,2,2,No,Travel_Rarely,6,1,1,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Work-Life Balance
102575,51,Male,Married,Marketing,Content Strategist,3,4,Computer Science,2018-12-29,29,20,10,10,5,4,29052,16,3,4,4,3,4,3,No,Travel_Frequently,19,3,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
102577,31,Female,Married,Sales,Sales Executive,3,4,Business,2024-10-27,8,4,3,0,1,3,113271,15,3,4,4,3,4,4,Yes,Travel_Rarely,32,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
102578,38,Male,Single,Marketing,Content Strategist,3,5,Technical Degree,2016-07-25,20,17,4,3,5,0,57165,22,3,3,2,3,3,2,No,Travel_Rarely,37,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102579,58,Male,Married,Finance,Financial Analyst,3,1,Life Sciences,2017-03-07,40,11,4,1,8,5,92645,10,3,3,2,3,3,2,No,Non-Travel,27,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
102580,43,Male,Married,R&D,Research Director,4,1,Technical Degree,2020-06-03,20,19,14,10,14,2,111178,23,1,3,1,3,3,4,Yes,Travel_Rarely,37,2,0,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Career Advancement
102581,35,Male,Single,IT,Data Analyst,2,1,Medical,2020-01-14,15,13,6,7,4,1,29301,14,3,3,4,3,1,1,Yes,Travel_Frequently,21,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102582,39,Female,Divorced,HR,HR Manager,1,4,Other,2024-07-24,19,17,4,4,12,1,73445,19,3,3,1,2,4,2,No,Travel_Rarely,9,2,6,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Role Mismatch
102583,32,Male,Married,Sales,Account Manager,3,2,Technical Degree,2023-01-17,11,9,5,3,8,0,62657,17,4,4,1,2,4,4,No,Travel_Rarely,18,2,3,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2023,Career Advancement
102584,46,Female,Single,R&D,Research Director,2,5,Life Sciences,2019-07-09,25,21,7,2,18,5,50575,15,4,3,1,2,1,3,Yes,Non-Travel,17,2,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
102585,34,Male,Single,IT,IT Support,5,5,Marketing,2020-09-19,12,3,2,1,1,3,60993,13,2,2,2,3,1,1,Yes,Travel_Frequently,24,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102586,42,Male,Divorced,Sales,Sales Manager,5,1,Business,2022-07-29,19,17,5,0,8,0,33074,24,4,2,3,4,2,1,Yes,Travel_Rarely,12,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102587,35,Male,Married,HR,Recruiter,2,4,Technical Degree,2017-10-05,11,3,0,0,2,5,78512,23,4,1,3,2,4,4,Yes,Travel_Rarely,11,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
102589,58,Female,Married,IT,Data Scientist,3,1,Marketing,2016-08-23,35,22,7,11,19,3,45609,21,2,3,4,2,2,2,Yes,Travel_Rarely,31,2,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102590,34,Male,Single,Marketing,Content Strategist,2,1,Business,2023-02-08,12,5,4,0,1,5,118723,15,4,4,3,4,3,4,No,Travel_Rarely,37,2,3,Yes,2025-09-04,Left for a role with faster career progression.,No,Not Applicable,No,No retention conversation held before exit,2023,Career Advancement
102591,23,Male,Married,IT,Data Scientist,1,5,Human Resources,2016-03-20,5,2,0,0,0,4,114286,12,3,4,2,3,3,4,Yes,Non-Travel,8,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102592,35,Female,Married,IT,Software Engineer,5,1,Human Resources,2018-03-24,12,4,2,1,1,0,94023,18,2,2,4,3,4,3,No,Travel_Rarely,27,1,2,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2018,Management & Culture
102593,41,Female,Single,Sales,Sales Executive,4,1,Business,2017-07-26,20,15,12,2,6,3,101674,21,4,4,1,4,1,2,No,Travel_Rarely,38,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
102594,24,Female,Married,Marketing,Marketing Executive,3,5,Business,2016-09-04,3,2,0,0,1,1,71151,14,3,3,4,3,3,3,Yes,Non-Travel,29,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102595,32,Female,Divorced,Sales,Sales Executive,1,4,Technical Degree,2020-04-27,9,4,3,1,1,6,92607,19,4,4,1,3,4,4,No,Travel_Rarely,20,0,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102596,27,Female,Single,HR,Recruiter,3,5,Computer Science,2022-07-15,3,1,0,0,0,6,32703,15,2,4,2,1,3,4,Yes,Travel_Rarely,5,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102597,40,Male,Single,IT,Software Engineer,2,2,Other,2020-07-12,16,5,2,0,3,4,57011,19,3,4,1,2,2,2,No,Travel_Rarely,3,1,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102598,49,Female,Divorced,R&D,Research Scientist,2,4,Medical,2018-10-28,28,14,8,7,8,5,70192,19,4,1,2,2,4,1,No,Travel_Frequently,12,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
102599,58,Male,Single,R&D,Laboratory Technician,5,4,Business,2020-04-17,37,27,8,9,16,4,110990,11,3,2,2,3,1,2,No,Travel_Frequently,22,2,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102600,36,Female,Married,Sales,Sales Executive,4,5,Marketing,2016-03-21,16,11,5,4,7,4,41453,16,3,1,2,4,3,2,No,Travel_Frequently,22,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102603,51,Male,Single,HR,HR Executive,4,2,Other,2020-11-28,31,30,24,3,10,1,26618,21,3,4,1,4,1,2,No,Travel_Frequently,35,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102604,42,Female,Single,Sales,Sales Executive,4,3,Human Resources,2024-04-10,19,16,13,8,5,5,40583,17,3,3,4,4,1,2,No,Travel_Rarely,37,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
102605,50,Female,Single,R&D,Research Scientist,5,3,Technical Degree,2021-02-22,30,6,2,2,4,5,55799,22,3,4,1,2,1,1,No,Travel_Rarely,9,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
102607,41,Female,Married,R&D,Research Scientist,3,4,Human Resources,2024-03-26,22,4,0,0,0,2,106146,11,2,3,2,4,2,2,No,Travel_Frequently,26,2,6,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Role Mismatch
102608,31,Male,Single,Finance,Accountant,4,5,Human Resources,2019-09-14,8,2,1,0,1,0,115135,20,4,4,4,3,3,2,No,Travel_Frequently,15,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
102609,41,Male,Married,Sales,Sales Executive,2,4,Technical Degree,2017-02-23,21,8,2,0,6,1,104632,12,4,2,4,2,4,2,Yes,Travel_Rarely,36,2,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
102610,53,Female,Married,Sales,Account Manager,1,2,Technical Degree,2020-08-14,32,18,13,3,13,3,94577,21,4,2,3,3,1,4,No,Travel_Frequently,32,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102611,58,Female,Single,Finance,Finance Manager,1,5,Business,2018-02-03,34,29,7,0,16,6,92511,13,3,3,3,1,2,3,No,Travel_Frequently,27,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
102612,57,Female,Married,Finance,Accountant,1,2,Human Resources,2020-08-11,33,28,23,0,21,4,110533,17,3,3,4,1,3,4,No,Travel_Rarely,25,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
102613,28,Female,Single,Marketing,Marketing Manager,5,5,Life Sciences,2016-05-30,8,3,1,0,1,3,66372,15,2,3,2,3,3,1,No,Travel_Frequently,25,1,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102614,44,Male,Married,Finance,Finance Manager,5,4,Marketing,2024-11-25,24,13,6,5,9,4,49239,16,3,4,1,3,1,1,No,Travel_Rarely,37,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
102615,25,Male,Single,Marketing,Content Strategist,2,2,Life Sciences,2016-12-01,4,1,0,0,0,2,54745,17,2,1,1,2,4,3,No,Travel_Frequently,14,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
102616,47,Female,Married,IT,Software Engineer,5,1,Other,2023-01-16,24,23,22,12,18,3,74486,20,3,3,3,3,1,2,Yes,Travel_Frequently,17,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
102617,59,Male,Divorced,Finance,Accountant,4,5,Marketing,2024-09-21,35,14,8,4,13,6,48857,12,2,4,3,4,4,2,No,Travel_Frequently,38,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
102618,23,Female,Single,HR,HR Executive,1,4,Other,2022-01-11,3,1,0,0,0,6,65263,15,3,1,3,3,1,1,No,Travel_Rarely,26,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
102619,46,Female,Divorced,Sales,Sales Manager,2,1,Medical,2019-10-09,24,23,6,5,15,1,44715,10,3,4,3,2,3,3,No,Travel_Rarely,34,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
102620,57,Female,Single,IT,IT Support,2,2,Marketing,2016-12-13,39,14,10,3,4,0,53402,24,3,4,2,1,1,2,Yes,Travel_Rarely,36,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
